y,x,idea,beta,alpha,z_last,abs_z,adf_pval,nobs,bucket_y,bucket_x,is_bahrain_pair,is_ksa_pair,ksa_cross
KSA 4 7/8 07/18/33,TAQAUH 4 10/03/49,Short Y / Long X,0.67,15.34,-0.65,0.65,0.0003,121,IG,QUASI,False,True,True
KSA 5 1/8 01/13/28,QATAR 4 5/8 06/02/46,Short Y / Long X,0.53,11.94,-0.65,0.65,0.0005,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,UAE 4.05 07/07/32,Long Y / Short X,0.74,65.66,0.65,0.65,0.0033,122,IG,IG,False,True,True
OMAN 6 3/4 01/17/48,PIFKSA 5 01/29/29,Short Y / Long X,0.97,93.15,-0.65,0.65,0.006,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,KUWIB 4.136 10/09/30,Long Y / Short X,1.25,-9.32,0.65,0.65,0.0069,97,IG,IG,False,True,True
KSA 5 04/17/49,BHRAIN 5.45 09/16/32,Short Y / Long X,0.32,80.47,-0.65,0.65,0.0375,122,IG,HY,True,True,True
PIFKSA 5 10/13/27,UAE 3 1/4 10/19/61,Long Y / Short X,0.42,34.47,0.65,0.65,0.046,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,TAQAUH 4 3/4 03/09/37,Long Y / Short X,0.61,5.2,0.65,0.65,0.0517,122,IG,QUASI,False,True,True
KSA 3 5/8 03/04/28,TAQAUH 4.696 04/24/33,Long Y / Short X,0.57,17.79,0.65,0.65,0.0624,121,IG,QUASI,False,True,True
ARAMCO 5 7/8 07/17/64,KSA 4 5/8 10/04/47,Long Y / Short X,1.06,36.95,0.65,0.65,0.0728,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,TAQAUH 3.4 04/29/51,Long Y / Short X,0.57,-0.36,0.65,0.65,0.073,122,IG,QUASI,False,True,True
KSA 5 04/17/49,BHRAIN 5 5/8 05/18/34,Short Y / Long X,0.33,74.76,-0.65,0.65,0.082,122,IG,HY,True,True,True
KSA 5 5/8 01/13/35,QATAR 4 5/8 06/02/46,Short Y / Long X,0.52,50.34,-0.65,0.65,0.0931,122,IG,IG,False,True,True
KSA 4 1/2 10/26/46,JORDAN 7 3/8 10/10/47,Short Y / Long X,0.69,-71.25,-0.65,0.65,0.0946,122,IG,HY,False,True,True
ARAMCO 3 1/2 11/24/70,KSA 5 04/17/49,Short Y / Long X,0.99,24.75,-0.65,0.65,0.1027,122,IG,IG,False,True,True
ARAMCO 3 1/2 11/24/70,KSA 5 1/2 10/25/32,Long Y / Short X,1.17,73.64,0.65,0.65,0.1754,122,IG,IG,False,True,True
ARAMCO 6 3/8 06/02/55,KSA 2 3/4 02/03/32,Long Y / Short X,1.06,101.36,0.65,0.65,0.1755,122,IG,IG,False,True,True
EGYPT 8 7/8 05/29/50,PIFKSA 4 7/8 02/14/35,Long Y / Short X,2.35,219.53,0.65,0.65,0.183,122,HY,IG,False,True,True
ARAMCO 5 3/4 07/17/54,PIFKSA 5 1/4 01/29/34,Short Y / Long X,1.24,36.84,-0.64,0.64,0.003,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,DPWDU 5 5/8 09/25/48,Short Y / Long X,0.38,44.44,-0.64,0.64,0.0252,122,IG,QUASI,False,True,True
KSA 4 7/8 07/18/33,QATAR 3 3/4 04/16/30,Short Y / Long X,0.65,68.78,-0.64,0.64,0.0324,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,ARAMCO 3 1/2 04/16/29,Short Y / Long X,0.62,29.87,-0.64,0.64,0.0352,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,ARAMCO 5 3/4 07/17/54,Long Y / Short X,0.48,-19.6,0.64,0.64,0.0586,122,IG,IG,False,True,True
KSA 5 3/4 01/16/54,BHRAIN 5 5/8 05/18/34,Short Y / Long X,0.32,87.06,-0.64,0.64,0.072,122,IG,HY,True,True,True
KSA 4 1/2 04/17/30,QATAR 3 5/8 11/10/28,Long Y / Short X,0.93,34.28,0.64,0.64,0.0764,105,IG,IG,False,True,True
KSA 4 3/4 01/18/28,DPWDU 6.85 07/02/37,Long Y / Short X,0.36,21.69,0.64,0.64,0.0768,122,IG,QUASI,False,True,True
PIFKSA 5 1/8 02/14/53,ARAMCO 3 1/4 11/24/50,Long Y / Short X,0.89,34.98,0.64,0.64,0.0838,121,IG,IG,False,True,True
KSA 4 3/4 01/18/28,ARAMCO 5 3/8 06/02/35,Long Y / Short X,0.73,-18.72,0.64,0.64,0.0962,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,MOROC 3 12/15/32,Short Y / Long X,0.96,-59.21,-0.64,0.64,0.0992,122,IG,HY,False,True,True
PIFKSA 5 1/4 01/29/34,KUWIB 4.652 10/09/35,Short Y / Long X,1.14,12.23,-0.64,0.64,0.1087,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/30,TAQAUH 4 7/8 04/23/30,Long Y / Short X,0.6,61.11,0.64,0.64,0.1486,122,IG,QUASI,False,True,True
TAQAUH 4 3/8 10/09/31,PIFKSA 5 09/15/35,Long Y / Short X,1.46,-101.38,0.64,0.64,0.1611,122,QUASI,IG,False,True,True
PIFKSA 5 5/8 07/29/34,QATAR 4.817 03/14/49,Short Y / Long X,0.73,41.72,-0.64,0.64,0.1805,122,IG,IG,False,True,True
QPETRO 2 1/4 07/12/31,KSA 5 04/17/49,Long Y / Short X,0.85,-58.38,0.64,0.64,0.1849,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/30,KUWIB 4.652 10/09/35,Long Y / Short X,1.02,7.14,0.63,0.63,0.0,122,IG,IG,False,True,True
OMAN 6 3/4 01/17/48,KSA 4 5/8 10/04/47,Long Y / Short X,0.84,52.86,0.63,0.63,0.0139,122,IG,IG,False,True,True
PIFKSA 4 7/8 02/14/35,UAE 4.951 07/07/52,Short Y / Long X,0.66,50.23,-0.63,0.63,0.0173,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,ESCWPC 4.45 08/01/35,Short Y / Long X,0.32,39.72,-0.63,0.63,0.0319,122,IG,OTHER,False,True,True
KSA 4 3/4 01/18/28,QATAR 6.4 01/20/40,Long Y / Short X,0.9,-11.1,0.63,0.63,0.0551,122,IG,IG,False,True,True
JORDAN 7 3/8 10/10/47,PIFKSA 5 1/4 10/13/32,Long Y / Short X,1.06,214.97,0.63,0.63,0.0595,122,HY,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,BHRAIN 6 5/8 10/06/37,Long Y / Short X,0.34,130.44,0.63,0.63,0.0785,122,IG,HY,True,True,True
OMAN 7 01/25/51,KSA 4 7/8 07/18/33,Long Y / Short X,1.05,81.13,0.63,0.63,0.0791,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,UAE 4.951 07/07/52,Long Y / Short X,0.41,36.44,0.63,0.63,0.0954,122,IG,IG,False,True,True
ARAMCO 5 1/4 07/17/34,KSA 4 3/4 01/18/28,Short Y / Long X,1.06,40.74,-0.63,0.63,0.0982,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,UAE 4.951 07/07/52,Long Y / Short X,0.62,28.54,0.63,0.63,0.1047,122,IG,IG,False,True,True
PIFKSA 5 5/8 07/29/34,QATAR 4 1/2 04/23/28,Short Y / Long X,0.98,79.03,-0.63,0.63,0.1359,122,IG,IG,False,True,True
OMAN 6 3/4 01/17/48,PIFKSA 5 1/8 02/14/53,Long Y / Short X,0.77,47.59,0.63,0.63,0.1462,121,IG,IG,False,True,True
PIFKSA 5 10/13/27,UAE 4.05 07/07/32,Long Y / Short X,0.49,60.72,0.63,0.63,0.1541,122,IG,IG,False,True,True
ARAMCO 5 1/4 07/17/34,KSA 3 1/4 10/22/30,Short Y / Long X,0.92,41.87,-0.62,0.62,0.0098,97,IG,IG,False,True,True
KSA 5 01/18/53,BHRAIN 5 1/4 01/25/33,Short Y / Long X,0.32,88.23,-0.62,0.62,0.0271,122,IG,HY,True,True,True
KSA 5 01/16/34,ARAMCO 3 1/2 11/24/70,Long Y / Short X,0.64,-14.71,0.62,0.62,0.0307,122,IG,IG,False,True,True
EGYPT 7 1/2 01/31/27,KSA 5 04/17/49,Long Y / Short X,2.44,-208.05,0.62,0.62,0.036,122,HY,IG,False,True,True
KSA 4 3/8 04/16/29,QPETRO 3.3 07/12/51,Short Y / Long X,0.61,-2.93,-0.62,0.62,0.0707,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,QATAR 4.4 04/16/50,Long Y / Short X,0.72,1.91,0.62,0.62,0.1079,97,IG,IG,False,True,True
PIFKSA 5 10/13/27,KUWIB 4.652 10/09/35,Long Y / Short X,0.69,16.76,0.62,0.62,0.1168,122,IG,IG,False,True,True
KSA 4 1/2 04/17/30,MOROC 3 12/15/32,Short Y / Long X,1.08,-79.65,-0.62,0.62,0.1242,122,IG,HY,False,True,True
PIFKSA 5 10/13/27,UAE 4.917 09/25/33,Long Y / Short X,0.48,61.18,0.62,0.62,0.1412,122,IG,IG,False,True,True
TAQAUH 2 04/29/28,PIFKSA 5 09/15/35,Long Y / Short X,0.78,-29.62,0.62,0.62,0.1687,122,QUASI,IG,False,True,True
OMAN 6 1/2 03/08/47,PIFKSA 5 5/8 07/29/34,Long Y / Short X,0.97,61.01,0.61,0.61,0.0007,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,QATAR 3 3/4 04/16/30,Long Y / Short X,0.7,47.24,0.61,0.61,0.0039,122,IG,IG,False,True,True
QPETRO 1 3/8 09/12/26,PIFKSA 5 09/15/35,Short Y / Long X,1.34,-119.86,-0.61,0.61,0.0082,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,DPWDU 6.85 07/02/37,Short Y / Long X,0.42,41.86,-0.61,0.61,0.0085,122,IG,QUASI,False,True,True
PIFKSA 4 3/4 02/14/30,TAQAUH 4 7/8 04/23/30,Long Y / Short X,0.76,45.52,0.61,0.61,0.0256,122,IG,QUASI,False,True,True
KSA 5 3/4 01/16/54,BHRAIN 5.45 09/16/32,Short Y / Long X,0.31,93.27,-0.61,0.61,0.0381,122,IG,HY,True,True,True
PIFKSA 5 3/8 10/13/2122,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.84,89.53,-0.61,0.61,0.0429,122,IG,IG,False,True,True
ARAMCO 3 1/2 11/24/70,PIFKSA 5 3/8 10/13/2122,Short Y / Long X,0.91,-22.5,-0.61,0.61,0.0946,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,TAQAUH 4 10/03/49,Short Y / Long X,0.63,9.52,-0.61,0.61,0.1005,121,IG,QUASI,False,True,True
PIFKSA 5 01/29/29,KUWIB 4.652 10/09/35,Long Y / Short X,0.99,3.94,0.61,0.61,0.1149,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,ADNOCM 4 1/2 09/11/34,Long Y / Short X,0.45,38.72,0.61,0.61,0.117,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,ARAMCO 4 3/4 06/02/30,Short Y / Long X,0.68,9.48,-0.61,0.61,0.1372,122,IG,IG,False,True,True
EGYPT 7.6003 03/01/29,PIFKSA 5 3/8 10/13/2122,Long Y / Short X,1.82,-176.25,0.61,0.61,0.1437,122,HY,IG,False,True,True
QPETRO 1 3/8 09/12/26,KSA 4 1/2 04/17/30,Short Y / Long X,1.07,-33.83,-0.6,0.6,0.002,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.6,-7.9,-0.6,0.6,0.0048,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,DPWDU 4.7 09/30/49,Short Y / Long X,0.4,4.67,-0.6,0.6,0.0056,122,IG,QUASI,False,True,True
ARAMCO 2 1/4 11/24/30,KSA 3 5/8 03/04/28,Long Y / Short X,1.27,9.52,0.6,0.6,0.0067,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,QATAR 4.817 03/14/49,Long Y / Short X,0.56,11.09,0.6,0.6,0.0123,122,IG,IG,False,True,True
EGYPT 5.8 09/30/27,KSA 4 1/2 04/17/30,Short Y / Long X,2.4,11.5,-0.6,0.6,0.04,122,HY,IG,False,True,True
KSA 2 3/4 02/03/32,QATAR 9 3/4 06/15/30,Short Y / Long X,0.9,43.72,-0.6,0.6,0.0403,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,QATAR 5 3/4 01/20/42,Long Y / Short X,0.81,19.75,0.6,0.6,0.0563,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,OMAN 6 08/01/29,Short Y / Long X,0.83,14.39,-0.6,0.6,0.0778,122,IG,IG,False,True,True
UAE 4.05 07/07/32,PIFKSA 5 09/15/35,Short Y / Long X,1.36,-129.34,-0.6,0.6,0.1511,122,IG,IG,False,True,True
KSA 5 01/16/34,QATAR 9 3/4 06/15/30,Short Y / Long X,0.72,66.74,-0.59,0.59,0.0041,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/30,ADNOCM 4 1/2 09/11/34,Long Y / Short X,0.67,38.73,0.59,0.59,0.014,122,IG,IG,False,True,True
KSA 5 01/16/34,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.56,11.14,-0.59,0.59,0.0201,122,IG,IG,False,True,True
PIFKSA 4 7/8 02/14/35,ADNOCM 4 1/2 09/11/34,Short Y / Long X,0.69,57.07,-0.59,0.59,0.0453,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,UAE 2 7/8 10/19/41,Long Y / Short X,0.46,37.77,0.59,0.59,0.0681,122,IG,IG,False,True,True
KSA 5 01/18/53,QPETRO 2 1/4 07/12/31,Short Y / Long X,1.07,85.13,-0.59,0.59,0.091,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,OMAN 6 3/4 10/28/27,Short Y / Long X,0.82,3.59,-0.59,0.59,0.109,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,MOROC 6 1/2 09/08/33,Short Y / Long X,0.8,-13.47,-0.59,0.59,0.1526,122,IG,HY,False,True,True
EGYPT 7 1/2 02/16/61,KSA 4 1/2 04/17/30,Long Y / Short X,2.14,326.13,0.59,0.59,0.16,122,HY,IG,False,True,True
EGYPT 8 7/8 05/29/50,PIFKSA 5 5/8 07/29/34,Long Y / Short X,1.93,276.87,0.59,0.59,0.1938,122,HY,IG,False,True,True
PIFKSA 5 1/8 02/14/53,QPETRO 2 1/4 07/12/31,Short Y / Long X,1.11,95.25,-0.59,0.59,0.1975,121,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,KSA 4 3/8 04/16/29,Long Y / Short X,0.98,103.9,0.59,0.59,0.1991,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,ARAMCO 4 3/8 04/16/49,Short Y / Long X,0.85,-15.09,-0.58,0.58,0.0,122,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,UAE 2 7/8 10/19/41,Long Y / Short X,0.82,20.78,0.58,0.58,0.0011,122,IG,IG,False,True,True
ISRAEL 6 1/2 11/06/31,PIFKSA 5 09/15/35,Short Y / Long X,0.73,18.77,-0.58,0.58,0.009,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,ADNOCM 4 1/2 09/11/34,Long Y / Short X,0.66,33.79,0.58,0.58,0.011,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,QATAR 5 3/4 01/20/42,Long Y / Short X,0.92,-5.69,0.58,0.58,0.0197,97,IG,IG,False,True,True
KSA 5 1/8 01/13/28,OMAN 6 08/01/29,Short Y / Long X,0.81,-20.55,-0.58,0.58,0.0222,122,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,QATAR 4 03/14/29,Long Y / Short X,1.02,48.58,0.58,0.58,0.0544,122,IG,IG,False,True,True
ARAMCO 3 1/2 11/24/70,KSA 5 1/4 01/16/50,Long Y / Short X,0.91,40.48,0.58,0.58,0.059,122,IG,IG,False,True,True
ARAMCO 5 1/4 07/17/34,KSA 3 5/8 03/04/28,Short Y / Long X,0.99,48.18,-0.58,0.58,0.0681,122,IG,IG,False,True,True
KSA 4 3/8 04/16/29,QPETRO 3 1/8 07/12/41,Short Y / Long X,0.7,-10.24,-0.58,0.58,0.0816,122,IG,IG,False,True,True
PIFKSA 5 3/8 01/29/54,BHRAIN 7 3/4 04/18/35,Long Y / Short X,0.33,93.27,0.58,0.58,0.1032,122,IG,HY,True,True,True
KSA 4 3/8 04/16/29,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.4,62.04,-0.58,0.58,0.1121,122,IG,QUASI,False,True,True
PIFKSA 5 1/8 02/14/53,BHRAIN 5 5/8 05/18/34,Short Y / Long X,0.35,89.69,-0.58,0.58,0.1407,121,IG,HY,True,True,True
JORDAN 7 1/2 01/13/29,KSA 3 5/8 03/04/28,Long Y / Short X,1.19,132.51,0.57,0.57,0.0041,122,HY,IG,False,True,True
EGYPT 7 1/2 01/31/27,KSA 4 5/8 10/04/47,Long Y / Short X,2.47,-209.95,0.57,0.57,0.0484,122,HY,IG,False,True,True
KSA 4 3/4 01/16/30,DPWDU 6.85 07/02/37,Long Y / Short X,0.44,20.16,0.57,0.57,0.0556,122,IG,QUASI,False,True,True
QPETRO 3.3 07/12/51,PIFKSA 5 09/15/35,Long Y / Short X,1.66,-80.2,0.57,0.57,0.0708,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,ADNOCM 5 1/8 09/11/54,Long Y / Short X,0.34,34.85,0.57,0.57,0.0962,121,IG,IG,False,True,True
PIFKSA 5 10/13/27,TAQAUH 4 3/8 01/24/29,Long Y / Short X,0.48,49.25,0.57,0.57,0.0997,122,IG,QUASI,False,True,True
KSA 3 1/4 10/22/30,DPWDU 6.85 07/02/37,Long Y / Short X,0.5,8.36,0.57,0.57,0.1014,97,IG,QUASI,False,True,True
KSA 3 5/8 03/04/28,TAQAUH 3.4 04/29/51,Long Y / Short X,0.68,-16.45,0.57,0.57,0.1086,122,IG,QUASI,False,True,True
PIFKSA 5 10/13/27,TAQAUH 4 3/4 03/09/37,Long Y / Short X,0.46,30.82,0.57,0.57,0.1723,122,IG,QUASI,False,True,True
PIFKSA 5 1/4 01/29/34,DPWDU 6.85 07/02/37,Short Y / Long X,0.54,41.12,-0.56,0.56,0.0,122,IG,QUASI,False,True,True
PIFKSA 5 01/29/29,UAE 4.917 09/25/33,Long Y / Short X,0.71,66.77,0.56,0.56,0.0004,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,QPETRO 2 1/4 07/12/31,Long Y / Short X,0.63,21.01,0.56,0.56,0.0084,122,IG,IG,False,True,True
PIFKSA 5 3/8 01/29/54,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.86,124.45,-0.56,0.56,0.0312,122,IG,QUASI,False,True,True
PIFKSA 5 10/13/27,QATAR 5 3/4 01/20/42,Long Y / Short X,0.63,21.12,0.56,0.56,0.0338,122,IG,IG,False,True,True
KSA 4 3/8 04/16/29,TAQAUH 4.696 04/24/33,Short Y / Long X,0.63,20.03,-0.56,0.56,0.0395,121,IG,QUASI,False,True,True
KSA 4 1/2 10/26/46,BHRAIN 5.45 09/16/32,Short Y / Long X,0.35,68.79,-0.56,0.56,0.0422,122,IG,HY,True,True,True
BHRAIN 7 1/2 09/20/47,KSA 3.45 02/02/61,Long Y / Short X,2.34,-104.35,0.56,0.56,0.0698,122,HY,IG,True,True,True
ISRAEL 6 1/2 11/06/31,PIFKSA 5 3/8 10/13/2122,Long Y / Short X,0.45,11.19,0.56,0.56,0.118,122,IG,IG,False,True,True
ARAMCO 6 3/8 06/02/55,KSA 4 7/8 07/18/33,Long Y / Short X,1.2,71.91,0.56,0.56,0.1692,122,IG,IG,False,True,True
QATAR 4 1/2 04/23/28,PIFKSA 5 09/15/35,Long Y / Short X,1.03,-86.41,0.55,0.55,0.0002,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,TAQAUH 4.696 04/24/33,Long Y / Short X,0.51,26.33,0.55,0.55,0.0063,121,IG,QUASI,False,True,True
ARAMCO 5 3/4 07/17/54,PIFKSA 5 3/8 10/13/2122,Long Y / Short X,1.0,-40.41,0.55,0.55,0.0169,122,IG,IG,False,True,True
PIFKSA 5 1/8 02/14/53,BHRAIN 5 5/8 09/30/31,Short Y / Long X,0.32,107.86,-0.55,0.55,0.0481,122,IG,HY,True,True,True
KSA 3 5/8 03/04/28,QATAR 6.4 01/20/40,Long Y / Short X,1.07,-30.86,0.55,0.55,0.0532,122,IG,IG,False,True,True
OMAN 7 01/25/51,PIFKSA 5 1/4 01/29/34,Long Y / Short X,0.82,89.48,0.55,0.55,0.0671,122,IG,IG,False,True,True
OMAN 6 3/4 01/17/48,KSA 4 3/8 04/16/29,Short Y / Long X,1.03,106.85,-0.55,0.55,0.078,122,IG,IG,False,True,True
QATAR 5.103 04/23/48,KSA 4 1/2 04/17/30,Long Y / Short X,1.2,13.43,0.55,0.55,0.0797,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,QATAR 4.4 04/16/50,Long Y / Short X,0.47,30.6,0.55,0.55,0.0863,122,IG,IG,False,True,True
QATAR 4.817 03/14/49,PIFKSA 5 09/15/35,Long Y / Short X,1.45,-74.44,0.55,0.55,0.0891,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,QATAR 4 5/8 05/29/29,Long Y / Short X,0.54,56.44,0.55,0.55,0.101,122,IG,IG,False,True,True
MOROC 4 12/15/50,KSA 4 1/2 04/17/30,Long Y / Short X,0.85,137.33,0.54,0.54,0.0002,122,HY,IG,False,True,True
OMAN 6 08/01/29,KSA 3 5/8 03/04/28,Long Y / Short X,0.81,55.89,0.54,0.54,0.0007,122,IG,IG,False,True,True
BHRAIN 7 1/2 09/20/47,KSA 3 3/4 01/21/55,Short Y / Long X,2.15,-48.29,-0.54,0.54,0.0053,122,HY,IG,True,True,True
QPETRO 2 1/4 07/12/31,KSA 4 5/8 10/04/47,Long Y / Short X,0.86,-58.28,0.54,0.54,0.0217,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,BHRAIN 6 5/8 10/06/37,Short Y / Long X,0.33,76.21,-0.54,0.54,0.032,122,IG,HY,True,True,True
KSA 2 1/4 02/02/33,QPETRO 2 1/4 07/12/31,Short Y / Long X,0.83,34.55,-0.54,0.54,0.0482,122,IG,IG,False,True,True
BHRAIN 7 1/2 09/20/47,KSA 4 1/2 04/22/60,Long Y / Short X,2.13,-59.27,0.54,0.54,0.0509,122,HY,IG,True,True,True
PIFKSA 5 10/13/27,JORDAN 7 3/4 01/15/28,Short Y / Long X,0.3,23.79,-0.54,0.54,0.0735,122,IG,HY,False,True,True
QATAR 9 3/4 06/15/30,PIFKSA 5 09/15/35,Short Y / Long X,1.09,-88.66,-0.54,0.54,0.0985,122,IG,IG,False,True,True
QPETRO 3 1/8 07/12/41,PIFKSA 5 09/15/35,Long Y / Short X,1.42,-55.11,0.54,0.54,0.1114,122,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,TAQAUH 3.4 04/29/51,Long Y / Short X,0.81,-3.35,0.54,0.54,0.12,122,IG,QUASI,False,True,True
ISRAEL 6 1/2 11/06/31,KSA 2 3/4 02/03/32,Long Y / Short X,0.56,63.1,0.54,0.54,0.1551,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,OMAN 6 1/4 01/25/31,Short Y / Long X,1.09,-49.08,-0.53,0.53,0.0074,97,IG,IG,False,True,True
KSA 5 1/8 01/13/28,ARAMCO 3 1/4 11/24/50,Long Y / Short X,0.46,-5.41,0.53,0.53,0.0254,122,IG,IG,False,True,True
EGYPT 5.8 09/30/27,KSA 5 1/2 10/25/32,Long Y / Short X,2.62,-42.13,0.53,0.53,0.0255,122,HY,IG,False,True,True
KSA 3 3/4 01/21/55,BHRAIN 5 1/2 08/01/33,Short Y / Long X,0.36,76.66,-0.53,0.53,0.0306,121,IG,HY,True,True,True
BHRAIN 6 1/4 01/25/51,KSA 3 1/4 11/17/51,Short Y / Long X,2.13,-39.26,-0.53,0.53,0.0707,122,HY,IG,True,True,True
KSA 4 1/2 10/26/46,BHRAIN 5 5/8 05/18/34,Short Y / Long X,0.36,62.14,-0.53,0.53,0.0747,122,IG,HY,True,True,True
KSA 3 1/4 10/22/30,TAQAUH 4 3/4 03/09/37,Long Y / Short X,0.82,-10.74,0.53,0.53,0.0999,97,IG,QUASI,False,True,True
PIFKSA 5 1/8 02/14/53,BHRAIN 7 1/2 07/07/37,Long Y / Short X,0.31,95.73,0.53,0.53,0.1203,121,IG,HY,True,True,True
PIFKSA 5 10/13/27,QATAR 6.4 01/20/40,Long Y / Short X,0.72,14.09,0.53,0.53,0.1816,122,IG,IG,False,True,True
OMAN 6 3/4 01/17/48,PIFKSA 5 3/8 10/13/2122,Long Y / Short X,0.81,3.47,0.52,0.52,0.0004,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,QATAR 4 1/2 04/23/28,Short Y / Long X,0.75,74.08,-0.52,0.52,0.0008,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,UAE 2 7/8 10/19/41,Long Y / Short X,0.67,32.93,0.52,0.52,0.0013,122,IG,IG,False,True,True
TAQAUH 4 10/03/49,PIFKSA 5 09/15/35,Short Y / Long X,1.43,-52.12,-0.52,0.52,0.0015,121,QUASI,IG,False,True,True
ADNOCM 4 1/4 09/11/29,PIFKSA 5 09/15/35,Long Y / Short X,1.37,-108.65,0.52,0.52,0.0099,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,BHRAIN 5.45 09/16/32,Short Y / Long X,0.32,80.07,-0.52,0.52,0.017,122,IG,HY,True,True,True
EGYPT 9.45 02/04/33,KSA 3 1/4 10/22/30,Long Y / Short X,2.97,106.39,0.52,0.52,0.0403,97,HY,IG,False,True,True
ARAMCO 5 1/4 07/17/34,KSA 4 3/4 01/16/30,Short Y / Long X,1.02,32.46,-0.52,0.52,0.0484,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,TAQAUH 4 3/8 10/09/31,Long Y / Short X,0.55,26.48,0.52,0.52,0.0518,122,IG,QUASI,False,True,True
KSA 4 3/8 04/16/29,TAQAUH 4 3/8 10/09/31,Short Y / Long X,0.69,19.25,-0.52,0.52,0.0565,122,IG,QUASI,False,True,True
KSA 3 1/4 10/22/30,QATAR 6.4 01/20/40,Long Y / Short X,1.22,-32.67,0.52,0.52,0.0604,97,IG,IG,False,True,True
KSA 5 1/8 01/13/28,ISRAEL 6 1/2 11/06/31,Long Y / Short X,0.77,-14.91,0.52,0.52,0.0976,122,IG,IG,False,True,True
TAQAUH 2 04/29/28,KSA 3 5/8 03/04/28,Long Y / Short X,0.87,8.37,0.52,0.52,0.1028,122,QUASI,IG,False,True,True
KSA 5 1/8 01/13/28,QATAR 5.103 04/23/48,Short Y / Long X,0.51,13.89,-0.51,0.51,0.0001,122,IG,IG,False,True,True
TAQAUH 4.696 04/24/33,PIFKSA 5 09/15/35,Long Y / Short X,1.65,-118.08,0.51,0.51,0.0011,121,QUASI,IG,False,True,True
KSA 5 1/8 01/13/28,OMAN 6 3/4 01/17/48,Long Y / Short X,0.58,-38.92,0.51,0.51,0.0065,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,TAQAUH 4 7/8 04/23/30,Long Y / Short X,0.67,32.77,0.51,0.51,0.0115,97,IG,QUASI,False,True,True
BHRAIN 7 3/4 04/18/35,PIFKSA 5 1/4 10/13/32,Short Y / Long X,2.98,-68.22,-0.51,0.51,0.021,122,HY,IG,True,True,True
PIFKSA 5 10/13/27,SWEHAN 3 5/8 01/31/49,Long Y / Short X,0.31,41.3,0.51,0.51,0.0264,122,IG,OTHER,False,True,True
KSA 5 1/8 01/13/28,ARAMCO 6 3/8 06/02/55,Long Y / Short X,0.6,-47.44,0.51,0.51,0.0284,122,IG,IG,False,True,True
